duration,maxGrip,maxGripTime,maxGripTimeRel,condition,type,period,gripType,num,file,obsisSubj,obsisSession,obsisTrial,fins,stick,stickcm,orientation,stickcmCentered,stickFiveRef,stickNineRef,stickElevenRef,finsSumCoded,X1,Lcat
1.383333333,134.0434459,1.15,0.831325301,12,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_001-TRIAL_008.csv,63,1,8,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,NA,Speakers
1.225,112.085346,0.683333333,0.557823129,8,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_009.csv,63,2,9,open,nine,9,horizontal,1,nine,nine,nine,open,NA,Speakers
1.333333333,85.64402515,0.683333333,0.5125,2,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_010.csv,63,2,10,open,five,5,horizontal,-3,five,five,five,open,NA,Speakers
1.2,81.48900564,0.675,0.5625,3,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_010.csv,63,2,10,closed,five,5,horizontal,-3,five,five,five,closed,NA,Speakers
1.258333333,98.38144865,0.85,0.675496689,5,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_010.csv,63,2,10,open,seven,7,horizontal,-1,seven,seven,seven,open,NA,Speakers
1.716666667,114.1712379,1.208333333,0.703883495,8,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_010.csv,63,2,10,open,nine,9,horizontal,1,nine,nine,nine,open,NA,Speakers
1.258333333,93.38625059,0.641666667,0.509933775,6,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_011.csv,63,2,11,closed,seven,7,horizontal,-1,seven,seven,seven,closed,NA,Speakers
1.408333333,116.6863382,0.908333333,0.644970414,9,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_011.csv,63,2,11,closed,nine,9,horizontal,1,nine,nine,nine,closed,NA,Speakers
1.441666667,122.8660565,1.175,0.815028902,11,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_011.csv,63,2,11,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,NA,Speakers
1.525,123.7841744,0.85,0.557377049,12,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_011.csv,63,2,11,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,NA,Speakers
1.141666667,106.9018518,0.383333333,0.335766423,5,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_012.csv,63,2,12,open,seven,7,horizontal,-1,seven,seven,seven,open,NA,Speakers
1.158333333,114.583493,0.533333333,0.460431655,8,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_012.csv,63,2,12,open,nine,9,horizontal,1,nine,nine,nine,open,NA,Speakers
1.475,123.5575698,1.441666667,0.97740113,12,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_012.csv,63,2,12,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,NA,Speakers
0.891666667,85.42860271,0.5,0.560747664,2,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_013.csv,63,2,13,open,five,5,horizontal,-3,five,five,five,open,NA,Speakers
1.1,90.41587715,0.491666667,0.446969697,3,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_013.csv,63,2,13,closed,five,5,horizontal,-3,five,five,five,closed,NA,Speakers
1.183333333,99.0426071,0.45,0.38028169,6,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_013.csv,63,2,13,closed,seven,7,horizontal,-1,seven,seven,seven,closed,NA,Speakers
1.041666667,112.7636663,0.566666667,0.544,9,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_013.csv,63,2,13,closed,nine,9,horizontal,1,nine,nine,nine,closed,NA,Speakers
1.641666667,123.7589851,0.875,0.532994924,11,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_013.csv,63,2,13,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,NA,Speakers
1.058333333,85.90679844,0.666666667,0.62992126,2,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_015.csv,63,2,15,open,five,5,horizontal,-3,five,five,five,open,NA,Speakers
1.091666667,87.93080615,0.466666667,0.427480916,3,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_015.csv,63,2,15,closed,five,5,horizontal,-3,five,five,five,closed,NA,Speakers
1.45,115.1118792,0.558333333,0.385057471,8,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_015.csv,63,2,15,open,nine,9,horizontal,1,nine,nine,nine,open,NA,Speakers
1.291666667,124.6493185,1.016666667,0.787096774,11,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_015.csv,63,2,15,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,NA,Speakers
1.083333333,103.989942,0.508333333,0.469230769,5,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_016.csv,63,2,16,open,seven,7,horizontal,-1,seven,seven,seven,open,NA,Speakers
1.25,97.84159303,0.625,0.5,6,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_016.csv,63,2,16,closed,seven,7,horizontal,-1,seven,seven,seven,closed,NA,Speakers
1.55,115.0581453,0.75,0.483870968,9,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_016.csv,63,2,16,closed,nine,9,horizontal,1,nine,nine,nine,closed,NA,Speakers
1.275,123.1696101,1.241666667,0.973856209,12,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_016.csv,63,2,16,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,NA,Speakers
1.8,84.63098369,0.891666667,0.49537037,3,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_017.csv,63,2,17,closed,five,5,horizontal,-3,five,five,five,closed,NA,Speakers
1.725,101.3952175,0.808333333,0.468599034,6,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_017.csv,63,2,17,closed,seven,7,horizontal,-1,seven,seven,seven,closed,NA,Speakers
1.191666667,121.7072084,0.958333333,0.804195804,11,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_017.csv,63,2,17,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,NA,Speakers
0.975,126.0381191,0.608333333,0.623931624,12,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_017.csv,63,2,17,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,NA,Speakers
1.025,87.1139704,0.65,0.634146341,2,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_019.csv,63,2,19,open,five,5,horizontal,-3,five,five,five,open,NA,Speakers
1.308333333,101.0473563,0.866666667,0.662420382,5,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_019.csv,63,2,19,open,seven,7,horizontal,-1,seven,seven,seven,open,NA,Speakers
1.116666667,112.8039347,0.6,0.537313433,8,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_019.csv,63,2,19,open,nine,9,horizontal,1,nine,nine,nine,open,NA,Speakers
1.266666667,113.6808481,0.583333333,0.460526316,9,ACTION,GRIP,NA,0,./ABtestENG/GRI_063/GRI_063-SESSION_002-TRIAL_019.csv,63,2,19,closed,nine,9,horizontal,1,nine,nine,nine,closed,NA,Speakers
1.066666667,77.5797828,0.55,0.515625,2,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_001.csv,64,2,1,open,five,5,horizontal,-3,five,five,five,open,NA,Speakers
1.216666667,94.50442415,0.9,0.739726027,5,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_001.csv,64,2,1,open,seven,7,horizontal,-1,seven,seven,seven,open,NA,Speakers
1.175,98.64256225,0.825,0.70212766,6,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_001.csv,64,2,1,closed,seven,7,horizontal,-1,seven,seven,seven,closed,NA,Speakers
1.133333333,102.056717,1.108333333,0.977941176,8,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_001.csv,64,2,1,open,nine,9,horizontal,1,nine,nine,nine,open,NA,Speakers
1.491666667,107.1301242,1.066666667,0.715083799,9,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_001.csv,64,2,1,closed,nine,9,horizontal,1,nine,nine,nine,closed,NA,Speakers
1.216666667,114.5883482,1.166666667,0.95890411,11,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_001.csv,64,2,1,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,NA,Speakers
1.383333333,120.6481592,1.116666667,0.807228916,12,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_001.csv,64,2,1,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,NA,Speakers
1.075,85.52490949,0.466666667,0.434108527,2,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_002.csv,64,2,2,open,five,5,horizontal,-3,five,five,five,open,NA,Speakers
1.075,80.30343082,0.741666667,0.689922481,3,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_002.csv,64,2,2,closed,five,5,horizontal,-3,five,five,five,closed,NA,Speakers
1.158333333,97.60448777,0.733333333,0.633093525,5,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_002.csv,64,2,2,open,seven,7,horizontal,-1,seven,seven,seven,open,NA,Speakers
0.958333333,93.15352604,0.65,0.67826087,6,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_002.csv,64,2,2,closed,seven,7,horizontal,-1,seven,seven,seven,closed,NA,Speakers
1.266666667,112.7920646,0.825,0.651315789,8,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_002.csv,64,2,2,open,nine,9,horizontal,1,nine,nine,nine,open,NA,Speakers
1.216666667,109.0987485,0.841666667,0.691780822,9,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_002.csv,64,2,2,closed,nine,9,horizontal,1,nine,nine,nine,closed,NA,Speakers
1.391666667,124.865154,0.9,0.646706587,11,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_002.csv,64,2,2,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,NA,Speakers
1.241666667,118.1962236,0.983333333,0.791946309,12,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_002.csv,64,2,2,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,NA,Speakers
1.191666667,85.53536524,0.708333333,0.594405594,2,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_003.csv,64,2,3,open,five,5,horizontal,-3,five,five,five,open,NA,Speakers
0.891666667,83.31247681,0.491666667,0.551401869,3,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_003.csv,64,2,3,closed,five,5,horizontal,-3,five,five,five,closed,NA,Speakers
1.383333333,101.6330208,0.808333333,0.584337349,5,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_003.csv,64,2,3,open,seven,7,horizontal,-1,seven,seven,seven,open,NA,Speakers
1.275,98.12153235,0.508333333,0.39869281,6,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_003.csv,64,2,3,closed,seven,7,horizontal,-1,seven,seven,seven,closed,NA,Speakers
1.441666667,112.629762,1.058333333,0.734104046,8,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_003.csv,64,2,3,open,nine,9,horizontal,1,nine,nine,nine,open,NA,Speakers
1.208333333,107.1586575,1.166666667,0.965517241,9,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_003.csv,64,2,3,closed,nine,9,horizontal,1,nine,nine,nine,closed,NA,Speakers
1.325,123.3836598,1.325,1,11,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_003.csv,64,2,3,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,NA,Speakers
1.416666667,122.1913043,0.866666667,0.611764706,12,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_003.csv,64,2,3,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,NA,Speakers
1.275,80.91238843,0.683333333,0.535947712,2,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_004.csv,64,2,4,open,five,5,horizontal,-3,five,five,five,open,NA,Speakers
1.358333333,78.68922075,0.6,0.441717791,3,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_004.csv,64,2,4,closed,five,5,horizontal,-3,five,five,five,closed,NA,Speakers
1.283333333,102.0155611,0.766666667,0.597402597,5,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_004.csv,64,2,4,open,seven,7,horizontal,-1,seven,seven,seven,open,NA,Speakers
1.441666667,99.83814845,0.766666667,0.531791908,6,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_004.csv,64,2,4,closed,seven,7,horizontal,-1,seven,seven,seven,closed,NA,Speakers
1.491666667,114.375786,0.825,0.553072626,8,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_004.csv,64,2,4,open,nine,9,horizontal,1,nine,nine,nine,open,NA,Speakers
1.216666667,111.1682063,0.65,0.534246575,9,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_004.csv,64,2,4,closed,nine,9,horizontal,1,nine,nine,nine,closed,NA,Speakers
1.366666667,124.8406115,0.975,0.713414634,11,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_004.csv,64,2,4,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,NA,Speakers
1.341666667,120.4309737,1.341666667,1,12,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_004.csv,64,2,4,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,NA,Speakers
1.158333333,72.65034507,0.483333333,0.417266187,2,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_009.csv,64,1,9,open,five,5,horizontal,-3,five,five,five,open,NA,Speakers
1.058333333,69.14152674,0.9,0.850393701,3,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_009.csv,64,1,9,closed,five,5,horizontal,-3,five,five,five,closed,NA,Speakers
0.933333333,85.33327755,0.816666667,0.875,5,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_009.csv,64,1,9,open,seven,7,horizontal,-1,seven,seven,seven,open,NA,Speakers
0.9,91.49132278,0.591666667,0.657407407,6,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_009.csv,64,1,9,closed,seven,7,horizontal,-1,seven,seven,seven,closed,NA,Speakers
1.45,106.1670566,0.8,0.551724138,8,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_009.csv,64,1,9,open,nine,9,horizontal,1,nine,nine,nine,open,NA,Speakers
1.45,106.5094896,1.091666667,0.752873563,9,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_009.csv,64,1,9,closed,nine,9,horizontal,1,nine,nine,nine,closed,NA,Speakers
2.1,118.9946567,1.716666667,0.817460317,11,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_009.csv,64,1,9,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,NA,Speakers
1.966666667,116.2325352,1.966666667,1,12,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_009.csv,64,1,9,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,NA,Speakers
1.075,66.20743863,0.875,0.813953488,2,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_010.csv,64,1,10,open,five,5,horizontal,-3,five,five,five,open,NA,Speakers
1.016666667,63.48827076,1.016666667,1,3,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_010.csv,64,1,10,closed,five,5,horizontal,-3,five,five,five,closed,NA,Speakers
1.383333333,86.33616178,1.2,0.86746988,5,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_010.csv,64,1,10,open,seven,7,horizontal,-1,seven,seven,seven,open,NA,Speakers
2.15,103.6726791,1.5,0.697674419,6,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_010.csv,64,2,10,closed,seven,7,horizontal,-1,seven,seven,seven,closed,NA,Speakers
1.316666667,105.2240205,0.916666667,0.696202532,8,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_010.csv,64,1,10,open,nine,9,horizontal,1,nine,nine,nine,open,NA,Speakers
1.441666667,108.5483417,1.225,0.849710983,9,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_010.csv,64,2,10,closed,nine,9,horizontal,1,nine,nine,nine,closed,NA,Speakers
1.991666667,126.0785493,1.541666667,0.774058577,11,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_010.csv,64,2,10,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,NA,Speakers
2.1,125.9631077,1.408333333,0.670634921,12,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_010.csv,64,2,10,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,NA,Speakers
1.316666667,77.68827047,0.633333333,0.481012658,2,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_011.csv,64,1,11,open,five,5,horizontal,-3,five,five,five,open,NA,Speakers
1.025,67.65411519,0.941666667,0.918699187,3,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_011.csv,64,1,11,closed,five,5,horizontal,-3,five,five,five,closed,NA,Speakers
1.683333333,101.1293441,1.291666667,0.767326733,5,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_011.csv,64,2,11,open,seven,7,horizontal,-1,seven,seven,seven,open,NA,Speakers
2.55,89.88170744,1.608333333,0.630718954,6,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_011.csv,64,1,11,closed,seven,7,horizontal,-1,seven,seven,seven,closed,NA,Speakers
1.466666667,112.0354087,1.175,0.801136364,8,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_011.csv,64,2,11,open,nine,9,horizontal,1,nine,nine,nine,open,NA,Speakers
1.558333333,101.2796077,0.675,0.43315508,9,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_011.csv,64,1,11,closed,nine,9,horizontal,1,nine,nine,nine,closed,NA,Speakers
2.125,124.3643386,0.5,0.235294118,11,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_011.csv,64,1,11,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,NA,Speakers
1.6,125.1280218,1.475,0.921875,12,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_011.csv,64,2,11,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,NA,Speakers
1.383333333,86.0628037,0.766666667,0.554216867,2,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_012.csv,64,2,12,open,five,5,horizontal,-3,five,five,five,open,NA,Speakers
1.133333333,87.39324927,0.633333333,0.558823529,3,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_012.csv,64,2,12,closed,five,5,horizontal,-3,five,five,five,closed,NA,Speakers
1.191666667,87.20438934,0.891666667,0.748251748,5,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_012.csv,64,1,12,open,seven,7,horizontal,-1,seven,seven,seven,open,NA,Speakers
1.408333333,98.81993942,0.733333333,0.520710059,6,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_012.csv,64,2,12,closed,seven,7,horizontal,-1,seven,seven,seven,closed,NA,Speakers
0.916666667,101.0213339,0.833333333,0.909090909,8,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_012.csv,64,1,12,open,nine,9,horizontal,1,nine,nine,nine,open,NA,Speakers
1.666666667,114.8228231,0.925,0.555,9,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_012.csv,64,2,12,closed,nine,9,horizontal,1,nine,nine,nine,closed,NA,Speakers
1.716666667,125.4068636,1.475,0.859223301,11,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_012.csv,64,2,12,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,NA,Speakers
1.791666667,117.63102,1.791666667,1,12,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_012.csv,64,1,12,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,NA,Speakers
1.533333333,80.58263252,0.975,0.635869565,2,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_013.csv,64,2,13,open,five,5,horizontal,-3,five,five,five,open,NA,Speakers
1.108333333,82.78999437,0.708333333,0.639097744,3,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_013.csv,64,2,13,closed,five,5,horizontal,-3,five,five,five,closed,NA,Speakers
0.991666667,93.29125819,0.716666667,0.722689076,5,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_013.csv,64,1,13,open,seven,7,horizontal,-1,seven,seven,seven,open,NA,Speakers
0.983333333,89.89510776,0.733333333,0.745762712,6,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_013.csv,64,1,13,closed,seven,7,horizontal,-1,seven,seven,seven,closed,NA,Speakers
1.641666667,112.515895,1.175,0.715736041,8,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_013.csv,64,2,13,open,nine,9,horizontal,1,nine,nine,nine,open,NA,Speakers
1.483333333,107.1214972,0.8,0.539325843,9,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_013.csv,64,1,13,closed,nine,9,horizontal,1,nine,nine,nine,closed,NA,Speakers
1.816666667,126.773472,1.5,0.825688073,11,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_013.csv,64,2,13,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,NA,Speakers
3.25,117.0795373,2.491666667,0.766666667,12,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_013.csv,64,1,13,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,NA,Speakers
1.35,80.42419905,0.691666667,0.512345679,2,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_014.csv,64,1,14,open,five,5,horizontal,-3,five,five,five,open,NA,Speakers
1.133333333,68.21701443,0.758333333,0.669117647,3,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_014.csv,64,1,14,closed,five,5,horizontal,-3,five,five,five,closed,NA,Speakers
1.341666667,96.60470772,0.766666667,0.571428571,5,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_014.csv,64,2,14,open,seven,7,horizontal,-1,seven,seven,seven,open,NA,Speakers
1.291666667,92.56551912,0.941666667,0.729032258,6,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_014.csv,64,2,14,closed,seven,7,horizontal,-1,seven,seven,seven,closed,NA,Speakers
1.283333333,101.720646,0.733333333,0.571428571,8,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_014.csv,64,1,14,open,nine,9,horizontal,1,nine,nine,nine,open,NA,Speakers
1.966666667,114.1854926,0.916666667,0.466101695,9,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_014.csv,64,2,14,closed,nine,9,horizontal,1,nine,nine,nine,closed,NA,Speakers
1.625,115.4727105,1.625,1,11,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_001-TRIAL_014.csv,64,1,14,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,NA,Speakers
1.758333333,125.8133113,1.758333333,1,12,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_014.csv,64,2,14,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,NA,Speakers
1.075,80.04501206,0.716666667,0.666666667,3,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_015.csv,64,2,15,closed,five,5,horizontal,-3,five,five,five,closed,NA,Speakers
1.183333333,104.4953674,0.616666667,0.521126761,6,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_015.csv,64,2,15,closed,seven,7,horizontal,-1,seven,seven,seven,closed,NA,Speakers
1.441666667,125.9898115,1.266666667,0.878612717,11,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_015.csv,64,2,15,open,eleven,11,horizontal,3,eleven,eleven,eleven,open,NA,Speakers
1.325,125.4304666,1.325,1,12,ACTION,GRIP,NA,0,./ABtestENG/GRI_064/GRI_064-SESSION_002-TRIAL_015.csv,64,2,15,closed,eleven,11,horizontal,3,eleven,eleven,eleven,closed,NA,Speakers
